event_id,timestamp,developer_id,activity_type,language,duration_seconds
IDE06400,2026-08-01 22:17:00,DEV278,coding,Python,1047
IDE09580,2026-08-01 22:17:00,DEV078,terminal,Python,531
IDE00236,2026-08-01 22:18:00,DEV191,terminal,Python,1736
IDE02186,2026-08-01 22:25:00,DEV023,idle,JavaScript,685
IDE03203,2026-08-01 22:26:00,DEV270,file_open,Python,745
IDE08203,2026-08-01 22:26:00,DEV410,idle,JavaScript,938
IDE00798,2026-08-01 22:29:00,DEV339,coding,Java,443
IDE04146,2026-08-01 22:29:00,DEV166,debugging,Java,291
IDE02120,2026-08-01 22:32:00,DEV288,file_open,Java,290
IDE01722,2026-08-01 22:33:00,DEV256,file_open,SQL,1250
IDE00963,2026-08-01 22:34:00,DEV287,idle,Python,1202
IDE03397,2026-08-01 22:35:00,DEV334,terminal,Java,233
IDE04371,2026-08-01 22:36:00,DEV111,testing,TypeScript,853
IDE05343,2026-08-01 22:43:00,DEV300,debugging,SQL,39
IDE04671,2026-08-01 22:44:00,DEV239,idle,Python,1254
IDE03500,2026-08-01 22:45:00,DEV459,file_open,JavaScript,235
IDE06962,2026-08-01 22:46:00,DEV454,idle,Java,508
IDE08501,2026-08-01 22:46:00,DEV295,testing,SQL,625
IDE09773,2026-08-01 22:50:00,DEV323,coding,SQL,820
IDE07513,2026-08-01 22:51:00,DEV051,coding,SQL,750
IDE06328,2026-08-01 22:58:00,DEV062,debugging,JavaScript,913
IDE05406,2026-08-01 22:59:00,DEV387,debugging,Java,1417
IDE03535,2026-08-01 23:00:00,DEV023,testing,SQL,825
IDE01599,2026-08-01 23:04:00,DEV273,terminal,SQL,70
IDE04565,2026-08-01 23:04:00,DEV045,debugging,SQL,785
IDE03859,2026-08-01 23:07:00,DEV292,idle,Python,234
IDE09549,2026-08-01 23:10:00,DEV243,file_open,Python,936
IDE07406,2026-08-01 23:15:00,DEV029,coding,Python,1146
IDE00136,2026-08-01 23:16:00,DEV338,terminal,TypeScript,1237
IDE03878,2026-08-01 23:19:00,DEV109,debugging,SQL,1290
IDE04414,2026-08-01 23:25:00,DEV381,coding,Java,1450
IDE06080,2026-08-01 23:31:00,DEV157,idle,TypeScript,788
IDE08955,2026-08-01 23:35:00,DEV246,testing,SQL,1232
IDE00200,2026-08-01 23:38:00,DEV275,file_open,JavaScript,1646
IDE02537,2026-08-01 23:38:00,DEV488,terminal,JavaScript,547
IDE04329,2026-08-01 23:38:00,DEV310,terminal,SQL,307
IDE09531,2026-08-01 23:38:00,DEV092,terminal,TypeScript,1234
IDE02724,2026-08-01 23:40:00,DEV122,terminal,TypeScript,1213
IDE00299,2026-08-01 23:41:00,DEV147,testing,TypeScript,88
IDE04992,2026-08-01 23:43:00,DEV091,terminal,JavaScript,1169
IDE09699,2026-08-01 23:43:00,DEV192,file_open,JavaScript,373
IDE06250,2026-08-01 23:44:00,DEV108,testing,Java,1772
IDE08878,2026-08-01 23:45:00,DEV318,file_open,Python,383
IDE05874,2026-08-01 23:47:00,DEV354,debugging,TypeScript,827
IDE08024,2026-08-01 23:47:00,DEV039,terminal,SQL,495
IDE05728,2026-08-01 23:48:00,DEV122,coding,Java,855
IDE03392,2026-08-01 23:50:00,DEV323,idle,Python,1076
IDE00707,2026-08-01 23:52:00,DEV492,idle,JavaScript,114
IDE06777,2026-08-01 23:52:00,DEV293,coding,TypeScript,794
IDE03746,2026-08-01 23:54:00,DEV098,terminal,Java,1599
IDE05481,2026-08-01 23:54:00,DEV036,coding,TypeScript,1262
IDE03793,2026-08-01 23:56:00,DEV034,file_open,Java,1796
IDE09788,2026-08-01 23:56:00,DEV082,terminal,SQL,646
IDE07601,2026-08-01 23:57:00,DEV239,file_open,TypeScript,1390
IDE04686,2026-08-02 00:00:00,DEV127,file_open,TypeScript,1717
IDE02758,2026-08-02 00:01:00,DEV087,idle,Python,838
IDE00796,2026-08-02 00:03:00,DEV239,debugging,JavaScript,1570
IDE03496,2026-08-02 00:15:00,DEV266,testing,Python,930
IDE02968,2026-08-02 00:17:00,DEV282,file_open,SQL,743
IDE02795,2026-08-02 00:18:00,DEV101,testing,TypeScript,664
IDE05430,2026-08-02 00:19:00,DEV261,file_open,Python,1756
IDE09937,2026-08-02 00:20:00,DEV234,coding,TypeScript,1244
IDE06048,2026-08-02 00:21:00,DEV469,testing,Java,103
IDE07596,2026-08-02 00:23:00,DEV350,coding,SQL,302
IDE06511,2026-08-02 00:24:00,DEV316,debugging,JavaScript,961
IDE06596,2026-08-02 00:24:00,DEV238,terminal,Python,966
IDE02420,2026-08-02 00:25:00,DEV482,idle,Java,664
IDE04676,2026-08-02 00:29:00,DEV177,debugging,TypeScript,828
IDE04883,2026-08-02 00:35:00,DEV002,testing,TypeScript,713
IDE08176,2026-08-02 00:36:00,DEV233,debugging,Python,1311
IDE03171,2026-08-02 00:37:00,DEV074,idle,SQL,1782
IDE04218,2026-08-02 00:38:00,DEV359,file_open,Python,826
IDE09352,2026-08-02 00:39:00,DEV157,debugging,Java,194
IDE02694,2026-08-02 00:40:00,DEV473,idle,Java,399
IDE01581,2026-08-02 00:42:00,DEV087,coding,Python,274
IDE06200,2026-08-02 00:47:00,DEV444,debugging,Python,1000
IDE03649,2026-08-02 00:59:00,DEV342,testing,Python,746
IDE02507,2026-08-02 01:01:00,DEV280,terminal,JavaScript,1708
IDE01024,2026-08-02 01:03:00,DEV152,file_open,Python,539
IDE07190,2026-08-02 01:08:00,DEV192,file_open,Java,1423
IDE05769,2026-08-02 01:11:00,DEV183,idle,JavaScript,445
IDE07549,2026-08-02 01:13:00,DEV086,debugging,SQL,136
IDE05559,2026-08-02 01:15:00,DEV054,terminal,Java,1431
IDE07174,2026-08-02 01:15:00,DEV440,testing,Java,1773
IDE03146,2026-08-02 01:16:00,DEV132,terminal,TypeScript,1659
IDE07745,2026-08-02 01:18:00,DEV471,idle,Python,624
IDE02769,2026-08-02 01:19:00,DEV472,terminal,SQL,1581
IDE09714,2026-08-02 01:19:00,DEV428,coding,Java,462
IDE05539,2026-08-02 01:20:00,DEV100,idle,Python,1049
IDE06056,2026-08-02 01:23:00,DEV432,testing,TypeScript,787
IDE00075,2026-08-02 01:24:00,DEV023,coding,SQL,62
IDE06956,2026-08-02 01:25:00,DEV418,testing,JavaScript,1143
IDE07013,2026-08-02 01:25:00,DEV141,file_open,Java,1242
IDE04285,2026-08-02 01:30:00,DEV378,idle,TypeScript,1348
IDE08990,2026-08-02 01:30:00,DEV167,testing,SQL,1332
IDE01604,2026-08-02 01:31:00,DEV106,coding,JavaScript,1307
IDE09907,2026-08-02 01:33:00,DEV221,coding,TypeScript,1042
IDE01406,2026-08-02 01:35:00,DEV423,coding,Java,886
IDE04739,2026-08-02 01:35:00,DEV216,testing,TypeScript,628
IDE01891,2026-08-02 01:36:00,DEV359,testing,Python,1496
IDE03816,2026-08-02 01:39:00,DEV420,debugging,Java,286
IDE04528,2026-08-02 01:45:00,DEV072,testing,TypeScript,1621
IDE00781,2026-08-02 01:47:00,DEV048,coding,Python,727
IDE06082,2026-08-02 01:48:00,DEV402,testing,TypeScript,436
IDE03307,2026-08-02 01:50:00,DEV393,terminal,Python,142
IDE05396,2026-08-02 01:50:00,DEV313,debugging,Java,662
IDE00676,2026-08-02 01:51:00,DEV098,testing,Java,688
IDE03187,2026-08-02 01:52:00,DEV238,coding,SQL,1396
IDE07715,2026-08-02 01:56:00,DEV341,testing,Python,1760
IDE03447,2026-08-02 02:06:00,DEV138,coding,JavaScript,1241
IDE09171,2026-08-02 02:11:00,DEV324,idle,JavaScript,899
IDE00135,2026-08-02 02:13:00,DEV108,coding,Java,1404
IDE06529,2026-08-02 02:13:00,DEV116,file_open,SQL,1396
IDE03177,2026-08-02 02:14:00,DEV418,file_open,Python,679
IDE06465,2026-08-02 02:17:00,DEV253,file_open,Python,379
IDE05003,2026-08-02 02:20:00,DEV171,idle,SQL,1022
IDE01794,2026-08-02 02:22:00,DEV012,file_open,Java,1388
IDE09319,2026-08-02 02:30:00,DEV446,idle,Python,114
IDE06242,2026-08-02 02:31:00,DEV423,testing,Java,465
IDE08389,2026-08-02 02:34:00,DEV361,file_open,JavaScript,607
IDE00934,2026-08-02 02:36:00,DEV011,idle,JavaScript,356
IDE01788,2026-08-02 02:36:00,DEV349,terminal,JavaScript,1204
IDE05044,2026-08-02 02:38:00,DEV371,debugging,Python,1548
IDE05553,2026-08-02 02:39:00,DEV359,coding,SQL,482
IDE02318,2026-08-02 02:40:00,DEV132,coding,SQL,333
IDE03003,2026-08-02 02:40:00,DEV438,terminal,SQL,993
IDE03050,2026-08-02 02:41:00,DEV410,debugging,Java,1074
IDE02857,2026-08-02 02:44:00,DEV245,idle,SQL,81
IDE01996,2026-08-02 02:45:00,DEV363,debugging,SQL,473
IDE04987,2026-08-02 02:47:00,DEV140,debugging,TypeScript,952
IDE07928,2026-08-02 02:47:00,DEV086,idle,SQL,576
IDE00111,2026-08-02 02:48:00,DEV418,debugging,TypeScript,916
IDE08022,2026-08-02 02:49:00,DEV189,terminal,Java,1603
IDE03178,2026-08-02 02:50:00,DEV393,coding,TypeScript,1346
IDE07932,2026-08-02 02:53:00,DEV193,testing,Java,880
IDE00933,2026-08-02 02:55:00,DEV486,file_open,Python,196
IDE03240,2026-08-02 02:57:00,DEV029,terminal,SQL,1207
IDE04558,2026-08-02 02:57:00,DEV240,coding,Java,1622
IDE07524,2026-08-02 02:57:00,DEV153,debugging,SQL,1243
IDE02028,2026-08-02 02:58:00,DEV136,testing,JavaScript,937
IDE02508,2026-08-02 02:58:00,DEV262,coding,JavaScript,699
IDE04586,2026-08-02 03:03:00,DEV360,coding,JavaScript,520
IDE09383,2026-08-02 03:10:00,DEV087,coding,Python,349
IDE03718,2026-08-02 03:12:00,DEV480,terminal,Java,938
IDE02058,2026-08-02 03:13:00,DEV010,file_open,JavaScript,967
IDE04680,2026-08-02 03:14:00,DEV211,debugging,JavaScript,963
IDE02875,2026-08-02 03:15:00,DEV301,file_open,SQL,1153
IDE06909,2026-08-02 03:16:00,DEV266,file_open,Java,1157
IDE00508,2026-08-02 03:17:00,DEV200,debugging,TypeScript,1403
IDE06888,2026-08-02 03:17:00,DEV384,file_open,Python,185
IDE03359,2026-08-02 03:18:00,DEV359,file_open,JavaScript,137
IDE03524,2026-08-02 03:18:00,DEV449,coding,Python,838
IDE06414,2026-08-02 03:19:00,DEV450,coding,Python,1181
IDE04963,2026-08-02 03:21:00,DEV342,terminal,SQL,1201
IDE08008,2026-08-02 03:22:00,DEV064,debugging,SQL,981
IDE08802,2026-08-02 03:24:00,DEV309,debugging,TypeScript,109
IDE05666,2026-08-02 03:25:00,DEV028,idle,Java,1630
IDE06466,2026-08-02 03:25:00,DEV097,file_open,SQL,833
IDE07673,2026-08-02 03:25:00,DEV399,testing,JavaScript,731
IDE09006,2026-08-02 03:25:00,DEV001,coding,JavaScript,1500
IDE06844,2026-08-02 03:26:00,DEV013,file_open,SQL,239
IDE08618,2026-08-02 03:28:00,DEV011,coding,SQL,1633
IDE04554,2026-08-02 03:29:00,DEV299,coding,SQL,1347
IDE04313,2026-08-02 03:35:00,DEV383,coding,TypeScript,68
IDE04800,2026-08-02 03:35:00,DEV245,coding,Java,862
IDE03970,2026-08-02 03:39:00,DEV232,idle,Python,1758
IDE07404,2026-08-02 03:40:00,DEV345,testing,JavaScript,992
IDE03735,2026-08-02 03:43:00,DEV067,terminal,TypeScript,216
IDE06565,2026-08-02 03:46:00,DEV188,file_open,TypeScript,485
IDE01350,2026-08-02 03:48:00,DEV419,testing,JavaScript,1181
IDE09386,2026-08-02 03:54:00,DEV235,terminal,Java,1125
IDE00193,2026-08-02 03:55:00,DEV104,terminal,Java,338
IDE09810,2026-08-02 03:58:00,DEV055,terminal,SQL,1474
IDE01846,2026-08-02 03:59:00,DEV103,terminal,Python,258
IDE01104,2026-08-02 04:00:00,DEV128,testing,TypeScript,1208
IDE07120,2026-08-02 04:05:00,DEV161,file_open,SQL,96
IDE09786,2026-08-02 04:07:00,DEV286,idle,SQL,649
IDE09818,2026-08-02 04:07:00,DEV454,terminal,SQL,697
IDE03601,2026-08-02 04:09:00,DEV032,testing,TypeScript,1380
IDE04196,2026-08-02 04:09:00,DEV262,debugging,TypeScript,748
IDE07679,2026-08-02 04:09:00,DEV402,file_open,Java,297
IDE03886,2026-08-02 04:14:00,DEV256,idle,JavaScript,455
IDE09655,2026-08-02 04:14:00,DEV243,idle,Java,410
IDE08131,2026-08-02 04:15:00,DEV032,debugging,Java,750
IDE01178,2026-08-02 04:17:00,DEV391,idle,Python,368
IDE04544,2026-08-02 04:18:00,DEV480,terminal,Java,1145
IDE04494,2026-08-02 04:27:00,DEV086,coding,TypeScript,1666
IDE05124,2026-08-02 04:30:00,DEV325,terminal,Python,54
IDE01555,2026-08-02 04:33:00,DEV342,testing,Python,833
IDE05767,2026-08-02 04:33:00,DEV431,coding,TypeScript,1322
IDE00426,2026-08-02 04:35:00,DEV106,coding,JavaScript,370
IDE03151,2026-08-02 04:35:00,DEV128,terminal,TypeScript,1416
IDE08364,2026-08-02 04:38:00,DEV102,terminal,JavaScript,1304
IDE02348,2026-08-02 04:39:00,DEV344,terminal,Java,262
IDE05331,2026-08-02 04:40:00,DEV348,coding,JavaScript,578
IDE02777,2026-08-02 04:41:00,DEV122,coding,JavaScript,1402
IDE05038,2026-08-02 04:41:00,DEV149,debugging,Java,1106
IDE02362,2026-08-02 04:44:00,DEV076,coding,JavaScript,1441
IDE04287,2026-08-02 04:45:00,DEV277,testing,SQL,162
IDE05183,2026-08-02 04:45:00,DEV145,testing,Java,1485
IDE04809,2026-08-02 04:49:00,DEV099,idle,JavaScript,698
IDE01629,2026-08-02 04:50:00,DEV429,testing,SQL,1591
IDE00333,2026-08-02 04:51:00,DEV006,testing,JavaScript,425
IDE05733,2026-08-02 04:51:00,DEV155,coding,JavaScript,1612
IDE00420,2026-08-02 04:54:00,DEV110,terminal,Java,954
IDE00670,2026-08-02 04:55:00,DEV161,coding,SQL,1110
IDE09644,2026-08-02 04:55:00,DEV478,idle,TypeScript,198
IDE06657,2026-08-02 04:56:00,DEV279,terminal,Java,221
IDE00149,2026-08-02 04:59:00,DEV325,idle,JavaScript,148
IDE01690,2026-08-02 05:00:00,DEV109,testing,TypeScript,575
IDE07201,2026-08-02 05:01:00,DEV285,file_open,Java,1739
IDE06747,2026-08-02 05:02:00,DEV433,terminal,JavaScript,751
IDE03800,2026-08-02 05:04:00,DEV181,file_open,Java,124
IDE08711,2026-08-02 05:05:00,DEV183,debugging,TypeScript,1797
IDE07073,2026-08-02 05:13:00,DEV186,terminal,Java,1297
IDE01186,2026-08-02 05:15:00,DEV288,testing,Java,68
IDE07626,2026-08-02 05:16:00,DEV046,testing,Java,760
IDE01700,2026-08-02 05:17:00,DEV469,testing,Python,1447
IDE02455,2026-08-02 05:19:00,DEV486,file_open,Python,280
IDE05019,2026-08-02 05:19:00,DEV378,idle,TypeScript,1294
IDE01141,2026-08-02 05:20:00,DEV033,testing,JavaScript,983
IDE08243,2026-08-02 05:20:00,DEV399,idle,SQL,1762
IDE04132,2026-08-02 05:24:00,DEV140,idle,SQL,1357
IDE07582,2026-08-02 05:24:00,DEV369,coding,Java,1250
IDE01493,2026-08-02 05:25:00,DEV045,testing,SQL,1338
IDE02291,2026-08-02 05:30:00,DEV228,coding,SQL,1244
IDE02408,2026-08-02 05:30:00,DEV430,debugging,Python,1476
IDE04746,2026-08-02 05:32:00,DEV126,terminal,Python,1576
IDE00735,2026-08-02 05:33:00,DEV464,terminal,SQL,1505
IDE02049,2026-08-02 05:34:00,DEV224,testing,JavaScript,1079
IDE06153,2026-08-02 05:34:00,DEV244,debugging,Java,1794
IDE06182,2026-08-02 05:34:00,DEV185,testing,JavaScript,259
IDE07730,2026-08-02 05:34:00,DEV106,debugging,TypeScript,914
IDE00846,2026-08-02 05:37:00,DEV477,coding,Java,1189
IDE01336,2026-08-02 05:37:00,DEV219,idle,Java,783
IDE09715,2026-08-02 05:38:00,DEV428,coding,SQL,912
IDE08629,2026-08-02 05:41:00,DEV409,file_open,SQL,1301
IDE05963,2026-08-02 05:45:00,DEV261,coding,JavaScript,849
IDE01194,2026-08-02 05:48:00,DEV455,idle,Java,1753
IDE03637,2026-08-02 05:48:00,DEV008,terminal,Python,1310
IDE00130,2026-08-02 05:49:00,DEV025,terminal,JavaScript,1757
IDE06490,2026-08-02 05:49:00,DEV140,file_open,JavaScript,51
IDE00768,2026-08-02 05:53:00,DEV500,idle,Java,1753
IDE00865,2026-08-02 05:54:00,DEV056,file_open,Python,1163
IDE00360,2026-08-02 05:57:00,DEV056,terminal,Python,54
IDE08223,2026-08-02 05:58:00,DEV314,terminal,SQL,784
IDE06679,2026-08-02 05:59:00,DEV260,file_open,Java,774
IDE02503,2026-08-02 06:01:00,DEV473,idle,SQL,1212
IDE03054,2026-08-02 06:02:00,DEV038,terminal,SQL,1509
IDE09262,2026-08-02 06:05:00,DEV370,terminal,TypeScript,333
IDE01430,2026-08-02 06:09:00,DEV419,coding,JavaScript,97
IDE01044,2026-08-02 06:10:00,DEV479,debugging,JavaScript,1211
IDE09858,2026-08-02 06:10:00,DEV496,idle,Java,1350
IDE03316,2026-08-02 06:15:00,DEV244,file_open,SQL,580
IDE06310,2026-08-02 06:15:00,DEV324,coding,Java,1789
IDE05969,2026-08-02 06:16:00,DEV466,idle,Java,974
IDE00408,2026-08-02 06:18:00,DEV057,file_open,SQL,1682
IDE00654,2026-08-02 06:21:00,DEV422,terminal,JavaScript,1605
IDE01364,2026-08-02 06:22:00,DEV400,idle,Python,832
IDE06829,2026-08-02 06:24:00,DEV361,debugging,SQL,426
IDE01969,2026-08-02 06:26:00,DEV474,debugging,Java,1746
IDE08682,2026-08-02 06:27:00,DEV315,idle,Python,44
IDE07861,2026-08-02 06:28:00,DEV335,idle,Java,1756
IDE05156,2026-08-02 06:29:00,DEV351,testing,SQL,222
IDE09239,2026-08-02 06:33:00,DEV240,debugging,JavaScript,1062
IDE00322,2026-08-02 06:34:00,DEV222,terminal,SQL,692
IDE02496,2026-08-02 06:36:00,DEV198,idle,JavaScript,119
IDE03551,2026-08-02 06:36:00,DEV479,debugging,SQL,277
IDE09107,2026-08-02 06:39:00,DEV438,idle,Python,1093
IDE09971,2026-08-02 06:40:00,DEV145,debugging,Java,723
IDE03481,2026-08-02 06:42:00,DEV336,coding,JavaScript,594
IDE07331,2026-08-02 06:44:00,DEV067,coding,JavaScript,230
IDE04318,2026-08-02 06:45:00,DEV068,debugging,TypeScript,121
IDE06912,2026-08-02 06:47:00,DEV062,debugging,Java,892
IDE09583,2026-08-02 06:49:00,DEV336,idle,JavaScript,1625
IDE08125,2026-08-02 06:51:00,DEV178,testing,Python,613
IDE04930,2026-08-02 06:55:00,DEV233,terminal,SQL,1460
IDE07723,2026-08-02 07:09:00,DEV092,idle,TypeScript,1690
IDE01259,2026-08-02 07:12:00,DEV317,testing,Python,1456
IDE06245,2026-08-02 07:12:00,DEV172,idle,JavaScript,1653
IDE02668,2026-08-02 07:13:00,DEV263,coding,JavaScript,946
IDE06875,2026-08-02 07:14:00,DEV423,debugging,Java,200
IDE06332,2026-08-02 07:16:00,DEV169,idle,Python,1644
IDE05588,2026-08-02 07:18:00,DEV130,file_open,SQL,1128
IDE00379,2026-08-02 07:19:00,DEV424,idle,TypeScript,899
IDE02680,2026-08-02 07:19:00,DEV313,testing,Python,1727
IDE09845,2026-08-02 07:20:00,DEV382,debugging,TypeScript,294
IDE00250,2026-08-02 07:22:00,DEV012,idle,SQL,997
IDE01014,2026-08-02 07:23:00,DEV130,file_open,Python,1065
IDE02127,2026-08-02 07:25:00,DEV282,testing,SQL,1455
IDE03241,2026-08-02 07:25:00,DEV309,debugging,Python,1610
IDE04045,2026-08-02 07:25:00,DEV190,file_open,SQL,381
IDE00942,2026-08-02 07:29:00,DEV135,idle,TypeScript,864
IDE00167,2026-08-02 07:31:00,DEV319,testing,Java,1752
IDE03679,2026-08-02 07:32:00,DEV462,testing,Python,1001
IDE03653,2026-08-02 07:34:00,DEV348,terminal,TypeScript,1255
IDE08290,2026-08-02 07:35:00,DEV154,terminal,TypeScript,1585
IDE00059,2026-08-02 07:36:00,DEV187,debugging,SQL,909
IDE05567,2026-08-02 07:39:00,DEV441,coding,Java,1248
IDE09277,2026-08-02 07:40:00,DEV274,file_open,TypeScript,1046
IDE09716,2026-08-02 07:40:00,DEV008,debugging,TypeScript,1633
IDE03021,2026-08-02 07:43:00,DEV341,idle,SQL,1031
IDE06052,2026-08-02 07:43:00,DEV019,file_open,SQL,1685
IDE02728,2026-08-02 07:46:00,DEV006,terminal,SQL,207
IDE02701,2026-08-02 07:47:00,DEV165,file_open,Python,958
IDE09629,2026-08-02 07:47:00,DEV356,testing,TypeScript,1743
IDE03346,2026-08-02 07:48:00,DEV320,testing,SQL,1609
IDE09657,2026-08-02 07:53:00,DEV469,terminal,JavaScript,1620
IDE06104,2026-08-02 07:54:00,DEV330,terminal,Python,442
IDE06377,2026-08-02 07:55:00,DEV166,coding,SQL,957
IDE00091,2026-08-02 07:57:00,DEV248,terminal,Java,1377
IDE06426,2026-08-02 07:58:00,DEV051,file_open,TypeScript,1172
IDE07400,2026-08-02 07:59:00,DEV094,debugging,JavaScript,475
IDE04652,2026-08-02 08:03:00,DEV136,coding,Python,1657
IDE07243,2026-08-02 08:03:00,DEV480,terminal,JavaScript,1631
IDE07691,2026-08-02 08:03:00,DEV454,coding,JavaScript,1063
IDE00954,2026-08-02 08:05:00,DEV357,file_open,JavaScript,1440
IDE05648,2026-08-02 08:11:00,DEV180,terminal,JavaScript,814
IDE05968,2026-08-02 08:11:00,DEV072,testing,TypeScript,1710
IDE07790,2026-08-02 08:12:00,DEV165,testing,TypeScript,408
IDE06812,2026-08-02 08:17:00,DEV123,terminal,TypeScript,978
IDE02767,2026-08-02 08:18:00,DEV125,idle,JavaScript,1442
IDE06081,2026-08-02 08:18:00,DEV300,idle,Python,1382
IDE01698,2026-08-02 08:19:00,DEV221,testing,Python,1345
IDE01512,2026-08-02 08:27:00,DEV187,idle,Python,1363
IDE01748,2026-08-02 08:33:00,DEV076,testing,SQL,716
IDE05688,2026-08-02 08:33:00,DEV305,file_open,SQL,581
IDE08096,2026-08-02 08:35:00,DEV268,debugging,Python,77
IDE09945,2026-08-02 08:36:00,DEV499,terminal,Python,713
IDE03343,2026-08-02 08:37:00,DEV255,idle,TypeScript,694
IDE01971,2026-08-02 08:39:00,DEV182,file_open,Java,859
IDE06841,2026-08-02 08:39:00,DEV136,testing,Java,750
IDE01622,2026-08-02 08:41:00,DEV198,idle,SQL,1394
IDE01999,2026-08-02 08:41:00,DEV143,terminal,SQL,1459
IDE03250,2026-08-02 08:41:00,DEV231,debugging,TypeScript,510
IDE07659,2026-08-02 08:45:00,DEV055,idle,TypeScript,1508
IDE08646,2026-08-02 08:46:00,DEV245,idle,JavaScript,1089
IDE01195,2026-08-02 08:49:00,DEV156,file_open,Python,745
IDE05333,2026-08-02 08:50:00,DEV381,testing,Python,1355
IDE09227,2026-08-02 08:53:00,DEV229,file_open,Java,1182
IDE04689,2026-08-02 08:54:00,DEV483,coding,JavaScript,577
IDE04413,2026-08-02 08:55:00,DEV372,debugging,Java,31
IDE02799,2026-08-02 08:56:00,DEV405,terminal,TypeScript,841
IDE06121,2026-08-02 09:04:00,DEV370,idle,TypeScript,250
IDE09561,2026-08-02 09:06:00,DEV327,terminal,TypeScript,516
IDE08645,2026-08-02 09:07:00,DEV027,testing,Java,112
IDE01228,2026-08-02 09:13:00,DEV227,coding,Java,363
IDE07138,2026-08-02 09:16:00,DEV475,idle,SQL,1572
IDE01851,2026-08-02 09:19:00,DEV210,file_open,JavaScript,1295
IDE05933,2026-08-02 09:19:00,DEV465,testing,JavaScript,745
IDE07455,2026-08-02 09:21:00,DEV118,idle,TypeScript,163
IDE00656,2026-08-02 09:22:00,DEV164,testing,Java,301
IDE05377,2026-08-02 09:23:00,DEV249,file_open,Java,577
IDE00968,2026-08-02 09:25:00,DEV004,testing,JavaScript,1582
IDE02036,2026-08-02 09:26:00,DEV188,idle,Java,1547
IDE03743,2026-08-02 09:28:00,DEV277,debugging,TypeScript,1787
IDE08588,2026-08-02 09:29:00,DEV272,testing,Java,1177
IDE03326,2026-08-02 09:31:00,DEV185,idle,JavaScript,667
IDE05493,2026-08-02 09:38:00,DEV232,file_open,Python,973
IDE08376,2026-08-02 09:38:00,DEV340,file_open,TypeScript,746
IDE05428,2026-08-02 09:42:00,DEV091,testing,Python,1402
IDE09231,2026-08-02 09:43:00,DEV119,testing,JavaScript,877
IDE00800,2026-08-02 09:44:00,DEV019,file_open,TypeScript,1635
IDE05707,2026-08-02 09:48:00,DEV209,idle,Java,1715
IDE04789,2026-08-02 09:51:00,DEV021,idle,Python,498
IDE07677,2026-08-02 09:51:00,DEV299,testing,TypeScript,1264
IDE09135,2026-08-02 09:53:00,DEV447,debugging,JavaScript,1363
IDE03426,2026-08-02 09:58:00,DEV046,idle,Python,139
IDE05290,2026-08-02 10:00:00,DEV386,terminal,Java,1563
IDE09026,2026-08-02 10:01:00,DEV264,testing,TypeScript,319
IDE00429,2026-08-02 10:03:00,DEV125,terminal,TypeScript,1075
IDE02331,2026-08-02 10:04:00,DEV120,debugging,JavaScript,49
IDE07956,2026-08-02 10:14:00,DEV269,testing,Java,1094
IDE08306,2026-08-02 10:14:00,DEV110,coding,TypeScript,196
IDE01129,2026-08-02 10:15:00,DEV174,idle,SQL,1781
IDE05512,2026-08-02 10:16:00,DEV445,testing,SQL,1491
IDE02713,2026-08-02 10:18:00,DEV420,coding,Java,584
IDE03672,2026-08-02 10:19:00,DEV154,idle,Java,614
IDE00142,2026-08-02 10:22:00,DEV334,terminal,Python,1265
IDE08521,2026-08-02 10:23:00,DEV174,terminal,TypeScript,1421
IDE03369,2026-08-02 10:26:00,DEV261,terminal,SQL,1766
IDE05789,2026-08-02 10:31:00,DEV179,file_open,Python,1750
