event_id,timestamp,developer_id,channel,notification_type
SL01159,2026-08-02 13:00:00,DEV393,project-cognistream,message
SL02087,2026-08-02 13:03:00,DEV412,data-team,message
SL03773,2026-08-02 13:04:00,DEV003,project-cognistream,message
SL04622,2026-08-02 13:06:00,DEV203,project-cognistream,mention
SL01102,2026-08-02 13:12:00,DEV142,data-team,mention
SL04992,2026-08-02 13:12:00,DEV423,frontend,ci_cd_alert
SL03628,2026-08-02 13:15:00,DEV298,project-cognistream,code_review_request
SL02312,2026-08-02 13:32:00,DEV350,project-cognistream,code_review_request
SL00409,2026-08-02 13:33:00,DEV026,frontend,code_review_request
SL01344,2026-08-02 13:37:00,DEV350,data-team,code_review_request
SL04060,2026-08-02 13:38:00,DEV032,frontend,mention
SL02880,2026-08-02 13:42:00,DEV051,backend,code_review_request
SL00274,2026-08-02 13:43:00,DEV175,data-team,ci_cd_alert
SL02225,2026-08-02 13:46:00,DEV201,engineering,mention
SL00832,2026-08-02 13:50:00,DEV153,engineering,ci_cd_alert
SL00924,2026-08-02 13:52:00,DEV345,data-team,message
SL01180,2026-08-02 13:52:00,DEV157,engineering,code_review_request
SL02368,2026-08-02 13:53:00,DEV343,project-cognistream,deployment_alert
SL00626,2026-08-02 13:55:00,DEV428,frontend,ci_cd_alert
SL01375,2026-08-02 13:55:00,DEV146,dev-team,message
SL03609,2026-08-02 13:58:00,DEV019,project-cognistream,deployment_alert
SL04246,2026-08-02 14:04:00,DEV064,frontend,message
SL02024,2026-08-02 14:09:00,DEV414,backend,ci_cd_alert
SL00839,2026-08-02 14:14:00,DEV331,data-team,deployment_alert
SL00282,2026-08-02 14:15:00,DEV148,data-team,mention
SL03463,2026-08-02 14:16:00,DEV217,frontend,deployment_alert
SL04226,2026-08-02 14:20:00,DEV469,project-cognistream,code_review_request
SL02860,2026-08-02 14:25:00,DEV204,engineering,code_review_request
SL03010,2026-08-02 14:26:00,DEV488,frontend,mention
SL03650,2026-08-02 14:28:00,DEV401,backend,ci_cd_alert
SL03954,2026-08-02 14:33:00,DEV279,dev-team,mention
SL03481,2026-08-02 14:34:00,DEV157,data-team,message
SL02480,2026-08-02 14:35:00,DEV287,engineering,ci_cd_alert
SL03704,2026-08-02 14:36:00,DEV239,frontend,ci_cd_alert
SL01410,2026-08-02 14:41:00,DEV478,data-team,mention
SL03103,2026-08-02 14:42:00,DEV229,data-team,deployment_alert
SL04815,2026-08-02 14:43:00,DEV432,data-team,mention
SL01573,2026-08-02 14:44:00,DEV433,dev-team,deployment_alert
SL01755,2026-08-02 14:44:00,DEV268,project-cognistream,code_review_request
SL02589,2026-08-02 14:51:00,DEV360,dev-team,code_review_request
SL02573,2026-08-02 14:53:00,DEV378,engineering,message
SL04262,2026-08-02 14:56:00,DEV170,engineering,deployment_alert
SL04498,2026-08-02 15:02:00,DEV230,project-cognistream,deployment_alert
SL04168,2026-08-02 15:04:00,DEV466,engineering,mention
SL03085,2026-08-02 15:05:00,DEV461,engineering,deployment_alert
SL01697,2026-08-02 15:08:00,DEV037,data-team,ci_cd_alert
SL02716,2026-08-02 15:22:00,DEV077,dev-team,ci_cd_alert
SL04508,2026-08-02 15:27:00,DEV440,project-cognistream,ci_cd_alert
SL04064,2026-08-02 15:31:00,DEV202,data-team,mention
SL03615,2026-08-02 15:32:00,DEV346,data-team,ci_cd_alert
SL02026,2026-08-02 15:37:00,DEV222,engineering,code_review_request
SL04585,2026-08-02 15:37:00,DEV269,dev-team,ci_cd_alert
SL00770,2026-08-02 15:41:00,DEV367,project-cognistream,mention
SL02650,2026-08-02 15:52:00,DEV426,backend,mention
SL02630,2026-08-02 16:02:00,DEV420,engineering,code_review_request
SL03272,2026-08-02 16:02:00,DEV383,engineering,deployment_alert
SL01082,2026-08-02 16:04:00,DEV213,backend,code_review_request
SL01955,2026-08-02 16:15:00,DEV308,data-team,message
SL03279,2026-08-02 16:17:00,DEV218,dev-team,mention
SL01291,2026-08-02 16:18:00,DEV053,frontend,ci_cd_alert
SL00634,2026-08-02 16:21:00,DEV229,project-cognistream,mention
SL00715,2026-08-02 16:21:00,DEV363,data-team,mention
SL03759,2026-08-02 16:27:00,DEV175,frontend,mention
SL03416,2026-08-02 16:31:00,DEV030,engineering,deployment_alert
SL00180,2026-08-02 16:42:00,DEV475,data-team,deployment_alert
SL04161,2026-08-02 16:43:00,DEV354,engineering,code_review_request
SL00178,2026-08-02 16:46:00,DEV017,backend,code_review_request
SL04039,2026-08-02 16:54:00,DEV086,backend,mention
SL02089,2026-08-02 17:00:00,DEV196,dev-team,deployment_alert
SL02252,2026-08-02 17:02:00,DEV341,dev-team,deployment_alert
SL04177,2026-08-02 17:08:00,DEV246,dev-team,code_review_request
SL02139,2026-08-02 17:14:00,DEV199,data-team,mention
SL02350,2026-08-02 17:16:00,DEV019,project-cognistream,message
SL01361,2026-08-02 17:26:00,DEV320,engineering,deployment_alert
SL00781,2026-08-02 17:35:00,DEV342,project-cognistream,code_review_request
SL00912,2026-08-02 17:46:00,DEV376,engineering,code_review_request
SL00468,2026-08-02 17:58:00,DEV036,dev-team,message
SL02120,2026-08-02 18:00:00,DEV460,engineering,message
SL03715,2026-08-02 18:01:00,DEV302,dev-team,message
SL00149,2026-08-02 18:06:00,DEV158,data-team,mention
SL00240,2026-08-02 18:06:00,DEV023,project-cognistream,code_review_request
SL00587,2026-08-02 18:06:00,DEV458,data-team,ci_cd_alert
SL01883,2026-08-02 18:07:00,DEV447,frontend,code_review_request
SL03861,2026-08-02 18:07:00,DEV038,backend,mention
SL00310,2026-08-02 18:11:00,DEV147,data-team,message
SL04230,2026-08-02 18:13:00,DEV187,dev-team,code_review_request
SL00573,2026-08-02 18:18:00,DEV475,dev-team,ci_cd_alert
SL03234,2026-08-02 18:22:00,DEV483,dev-team,ci_cd_alert
SL02146,2026-08-02 18:25:00,DEV347,dev-team,code_review_request
SL00907,2026-08-02 18:30:00,DEV456,project-cognistream,mention
SL01772,2026-08-02 18:30:00,DEV163,frontend,code_review_request
SL03562,2026-08-02 18:31:00,DEV313,dev-team,mention
SL00012,2026-08-02 18:32:00,DEV430,dev-team,ci_cd_alert
SL04355,2026-08-02 18:32:00,DEV249,backend,ci_cd_alert
SL00708,2026-08-02 18:36:00,DEV340,frontend,ci_cd_alert
SL01532,2026-08-02 18:36:00,DEV012,dev-team,code_review_request
SL02388,2026-08-02 18:36:00,DEV474,backend,code_review_request
SL03247,2026-08-02 18:45:00,DEV195,project-cognistream,mention
SL04432,2026-08-02 18:47:00,DEV274,frontend,mention
SL04169,2026-08-02 18:52:00,DEV201,backend,mention
SL01482,2026-08-02 18:55:00,DEV082,dev-team,mention
SL04911,2026-08-02 19:05:00,DEV139,frontend,message
SL01326,2026-08-02 19:06:00,DEV448,engineering,ci_cd_alert
SL01342,2026-08-02 19:16:00,DEV165,project-cognistream,code_review_request
SL04453,2026-08-02 19:16:00,DEV440,engineering,message
SL04559,2026-08-02 19:16:00,DEV430,backend,mention
SL02863,2026-08-02 19:17:00,DEV060,frontend,deployment_alert
SL03284,2026-08-02 19:23:00,DEV445,data-team,code_review_request
SL04275,2026-08-02 19:26:00,DEV193,frontend,ci_cd_alert
SL00580,2026-08-02 19:27:00,DEV165,dev-team,message
SL03945,2026-08-02 19:29:00,DEV393,project-cognistream,ci_cd_alert
SL04808,2026-08-02 19:33:00,DEV184,engineering,mention
SL01355,2026-08-02 19:35:00,DEV337,frontend,deployment_alert
SL02240,2026-08-02 19:37:00,DEV320,data-team,code_review_request
SL04384,2026-08-02 19:38:00,DEV301,project-cognistream,mention
SL04350,2026-08-02 19:44:00,DEV497,engineering,ci_cd_alert
SL04632,2026-08-02 19:44:00,DEV231,dev-team,ci_cd_alert
SL01981,2026-08-02 19:47:00,DEV173,data-team,mention
SL03718,2026-08-02 19:48:00,DEV204,data-team,message
SL04958,2026-08-02 19:49:00,DEV402,frontend,message
SL01778,2026-08-02 19:50:00,DEV236,dev-team,message
SL04482,2026-08-02 20:02:00,DEV157,engineering,message
SL00068,2026-08-02 20:03:00,DEV176,backend,code_review_request
SL04000,2026-08-02 20:04:00,DEV422,dev-team,deployment_alert
SL04841,2026-08-02 20:05:00,DEV174,data-team,message
SL01800,2026-08-02 20:10:00,DEV241,data-team,deployment_alert
SL00861,2026-08-02 20:14:00,DEV080,frontend,code_review_request
SL02290,2026-08-02 20:16:00,DEV420,backend,code_review_request
SL01154,2026-08-02 20:19:00,DEV428,frontend,mention
SL02455,2026-08-02 20:21:00,DEV337,data-team,mention
SL02385,2026-08-02 20:24:00,DEV375,backend,message
SL03764,2026-08-02 20:30:00,DEV041,backend,mention
SL04296,2026-08-02 20:37:00,DEV003,backend,message
SL03599,2026-08-02 20:43:00,DEV098,backend,deployment_alert
SL04715,2026-08-02 20:43:00,DEV063,data-team,code_review_request
SL01735,2026-08-02 20:47:00,DEV236,frontend,message
SL01058,2026-08-02 20:57:00,DEV278,data-team,message
SL02270,2026-08-02 21:01:00,DEV107,project-cognistream,code_review_request
SL04751,2026-08-02 21:06:00,DEV336,data-team,ci_cd_alert
SL00435,2026-08-02 21:09:00,DEV312,engineering,mention
SL01144,2026-08-02 21:13:00,DEV376,project-cognistream,message
SL01562,2026-08-02 21:14:00,DEV131,data-team,mention
SL03558,2026-08-02 21:15:00,DEV312,project-cognistream,deployment_alert
SL01480,2026-08-02 21:16:00,DEV350,data-team,deployment_alert
SL02177,2026-08-02 21:18:00,DEV262,frontend,mention
SL03837,2026-08-02 21:22:00,DEV084,data-team,message
SL01700,2026-08-02 21:26:00,DEV260,engineering,code_review_request
SL03662,2026-08-02 21:26:00,DEV028,engineering,message
SL03288,2026-08-02 21:29:00,DEV181,dev-team,deployment_alert
SL03082,2026-08-02 21:33:00,DEV125,frontend,ci_cd_alert
SL02322,2026-08-02 21:37:00,DEV461,dev-team,message
SL03162,2026-08-02 21:37:00,DEV494,frontend,message
SL04747,2026-08-02 21:42:00,DEV020,dev-team,message
SL04392,2026-08-02 21:49:00,DEV035,engineering,message
SL01383,2026-08-02 21:50:00,DEV170,frontend,deployment_alert
SL02327,2026-08-02 21:52:00,DEV319,data-team,deployment_alert
SL01754,2026-08-02 21:56:00,DEV070,backend,message
SL03690,2026-08-02 22:04:00,DEV306,project-cognistream,ci_cd_alert
SL02224,2026-08-02 22:05:00,DEV146,dev-team,message
SL01316,2026-08-02 22:17:00,DEV130,project-cognistream,code_review_request
SL00489,2026-08-02 22:19:00,DEV331,frontend,mention
SL03844,2026-08-02 22:20:00,DEV097,dev-team,mention
SL03346,2026-08-02 22:26:00,DEV082,project-cognistream,code_review_request
SL01647,2026-08-02 22:29:00,DEV336,backend,code_review_request
SL03034,2026-08-02 22:31:00,DEV100,data-team,deployment_alert
SL04134,2026-08-02 22:34:00,DEV379,data-team,code_review_request
SL04282,2026-08-02 22:34:00,DEV261,backend,code_review_request
SL04693,2026-08-02 22:37:00,DEV305,dev-team,code_review_request
SL00157,2026-08-02 22:41:00,DEV191,frontend,code_review_request
SL02805,2026-08-02 22:46:00,DEV179,dev-team,code_review_request
SL00823,2026-08-02 22:47:00,DEV210,frontend,mention
SL03073,2026-08-02 22:51:00,DEV232,dev-team,mention
SL02875,2026-08-02 23:11:00,DEV158,backend,mention
SL03493,2026-08-02 23:11:00,DEV325,frontend,deployment_alert
SL01911,2026-08-02 23:14:00,DEV061,backend,mention
SL02230,2026-08-02 23:15:00,DEV046,engineering,deployment_alert
SL03008,2026-08-02 23:16:00,DEV084,backend,mention
SL00020,2026-08-02 23:25:00,DEV497,frontend,message
SL00341,2026-08-02 23:33:00,DEV046,dev-team,deployment_alert
SL04898,2026-08-02 23:36:00,DEV236,engineering,deployment_alert
SL01977,2026-08-02 23:39:00,DEV448,dev-team,message
SL01622,2026-08-02 23:45:00,DEV337,project-cognistream,code_review_request
SL04922,2026-08-02 23:58:00,DEV008,backend,message
SL01139,2026-08-03 00:05:00,DEV335,engineering,ci_cd_alert
SL02529,2026-08-03 00:11:00,DEV060,backend,ci_cd_alert
SL02961,2026-08-03 00:14:00,DEV484,frontend,code_review_request
SL00118,2026-08-03 00:21:00,DEV336,engineering,code_review_request
SL00797,2026-08-03 00:23:00,DEV229,engineering,ci_cd_alert
SL02184,2026-08-03 00:23:00,DEV058,engineering,mention
SL00218,2026-08-03 00:26:00,DEV423,engineering,message
SL04676,2026-08-03 00:33:00,DEV255,data-team,code_review_request
SL00719,2026-08-03 00:45:00,DEV209,backend,mention
SL01298,2026-08-03 00:46:00,DEV497,data-team,mention
SL04228,2026-08-03 00:46:00,DEV378,project-cognistream,mention
SL00264,2026-08-03 00:48:00,DEV364,engineering,mention
SL04046,2026-08-03 00:50:00,DEV191,frontend,deployment_alert
SL02337,2026-08-03 00:54:00,DEV018,dev-team,code_review_request
SL04998,2026-08-03 00:56:00,DEV154,dev-team,deployment_alert
SL04326,2026-08-03 00:57:00,DEV065,engineering,deployment_alert
SL04868,2026-08-03 01:02:00,DEV464,dev-team,ci_cd_alert
SL03056,2026-08-03 01:05:00,DEV112,dev-team,code_review_request
SL00054,2026-08-03 01:10:00,DEV247,data-team,ci_cd_alert
SL04658,2026-08-03 01:10:00,DEV153,engineering,code_review_request
SL03119,2026-08-03 01:15:00,DEV186,backend,code_review_request
SL00485,2026-08-03 01:26:00,DEV488,backend,ci_cd_alert
SL02921,2026-08-03 01:26:00,DEV239,backend,message
SL00880,2026-08-03 01:28:00,DEV084,frontend,deployment_alert
SL01784,2026-08-03 01:38:00,DEV425,engineering,deployment_alert
SL03756,2026-08-03 02:00:00,DEV266,engineering,message
SL03582,2026-08-03 02:20:00,DEV026,frontend,message
SL01334,2026-08-03 02:21:00,DEV040,backend,deployment_alert
SL02172,2026-08-03 02:21:00,DEV110,project-cognistream,mention
SL04860,2026-08-03 02:24:00,DEV135,project-cognistream,code_review_request
SL03337,2026-08-03 02:25:00,DEV037,frontend,mention
SL03390,2026-08-03 02:28:00,DEV290,data-team,ci_cd_alert
SL03543,2026-08-03 02:29:00,DEV443,project-cognistream,ci_cd_alert
SL04926,2026-08-03 02:32:00,DEV136,data-team,message
SL03016,2026-08-03 02:35:00,DEV004,backend,ci_cd_alert
SL00706,2026-08-03 02:36:00,DEV293,project-cognistream,ci_cd_alert
SL02610,2026-08-03 02:45:00,DEV040,project-cognistream,message
SL04150,2026-08-03 02:45:00,DEV286,frontend,message
SL00588,2026-08-03 02:55:00,DEV378,project-cognistream,code_review_request
SL00996,2026-08-03 02:55:00,DEV153,engineering,mention
SL00236,2026-08-03 03:07:00,DEV418,engineering,code_review_request
SL02521,2026-08-03 03:12:00,DEV474,backend,mention
SL03507,2026-08-03 03:18:00,DEV275,backend,ci_cd_alert
SL03106,2026-08-03 03:20:00,DEV157,engineering,mention
SL03206,2026-08-03 03:25:00,DEV385,frontend,mention
SL04552,2026-08-03 03:31:00,DEV044,dev-team,code_review_request
SL03544,2026-08-03 03:45:00,DEV226,engineering,ci_cd_alert
SL02594,2026-08-03 03:47:00,DEV431,backend,ci_cd_alert
SL00625,2026-08-03 03:58:00,DEV396,dev-team,deployment_alert
SL04268,2026-08-03 04:01:00,DEV231,dev-team,code_review_request
SL00494,2026-08-03 04:05:00,DEV296,data-team,code_review_request
SL03871,2026-08-03 04:07:00,DEV262,data-team,ci_cd_alert
SL01256,2026-08-03 04:08:00,DEV026,dev-team,ci_cd_alert
SL02356,2026-08-03 04:11:00,DEV435,frontend,deployment_alert
SL02233,2026-08-03 04:14:00,DEV118,project-cognistream,message
SL02232,2026-08-03 04:25:00,DEV328,data-team,message
SL03683,2026-08-03 04:28:00,DEV138,data-team,code_review_request
SL00914,2026-08-03 04:32:00,DEV188,project-cognistream,code_review_request
SL03036,2026-08-03 04:34:00,DEV445,backend,message
SL02159,2026-08-03 04:39:00,DEV099,backend,mention
SL02902,2026-08-03 04:40:00,DEV157,data-team,deployment_alert
SL03805,2026-08-03 04:47:00,DEV390,data-team,deployment_alert
SL04187,2026-08-03 04:54:00,DEV440,project-cognistream,mention
SL00338,2026-08-03 05:00:00,DEV249,data-team,deployment_alert
SL03698,2026-08-03 05:02:00,DEV423,backend,code_review_request
SL02443,2026-08-03 05:10:00,DEV051,dev-team,deployment_alert
SL00129,2026-08-03 05:19:00,DEV181,engineering,mention
SL02755,2026-08-03 05:22:00,DEV113,frontend,deployment_alert
SL03792,2026-08-03 05:22:00,DEV089,project-cognistream,deployment_alert
SL02703,2026-08-03 05:37:00,DEV240,backend,mention
SL01898,2026-08-03 05:41:00,DEV455,backend,ci_cd_alert
SL04211,2026-08-03 05:43:00,DEV127,data-team,code_review_request
SL04924,2026-08-03 05:45:00,DEV268,engineering,message
SL01448,2026-08-03 05:47:00,DEV446,backend,deployment_alert
SL02185,2026-08-03 05:49:00,DEV263,engineering,deployment_alert
SL03519,2026-08-03 05:50:00,DEV419,backend,code_review_request
SL02254,2026-08-03 05:51:00,DEV435,engineering,deployment_alert
SL01191,2026-08-03 05:52:00,DEV450,dev-team,ci_cd_alert
SL02920,2026-08-03 05:53:00,DEV303,engineering,mention
SL01038,2026-08-03 05:58:00,DEV244,project-cognistream,message
SL04672,2026-08-03 05:58:00,DEV266,project-cognistream,ci_cd_alert
SL02894,2026-08-03 06:00:00,DEV305,frontend,mention
SL03051,2026-08-03 06:00:00,DEV403,backend,mention
SL02135,2026-08-03 06:07:00,DEV311,dev-team,ci_cd_alert
SL04987,2026-08-03 06:07:00,DEV086,project-cognistream,mention
SL00969,2026-08-03 06:08:00,DEV412,data-team,mention
SL01049,2026-08-03 06:13:00,DEV035,data-team,mention
SL02694,2026-08-03 06:32:00,DEV334,frontend,code_review_request
SL01938,2026-08-03 06:39:00,DEV462,data-team,ci_cd_alert
SL04103,2026-08-03 06:52:00,DEV089,engineering,deployment_alert
SL04636,2026-08-03 06:59:00,DEV277,frontend,message
SL00459,2026-08-03 07:02:00,DEV283,backend,mention
SL02012,2026-08-03 07:05:00,DEV423,data-team,message
SL03667,2026-08-03 07:05:00,DEV160,backend,ci_cd_alert
SL03895,2026-08-03 07:14:00,DEV336,data-team,ci_cd_alert
SL03071,2026-08-03 07:26:00,DEV493,data-team,deployment_alert
SL01635,2026-08-03 07:36:00,DEV220,data-team,deployment_alert
SL02618,2026-08-03 07:40:00,DEV480,dev-team,mention
SL01691,2026-08-03 07:42:00,DEV237,frontend,message
SL02397,2026-08-03 07:42:00,DEV244,dev-team,code_review_request
SL03183,2026-08-03 07:42:00,DEV212,dev-team,mention
SL04382,2026-08-03 07:45:00,DEV453,engineering,deployment_alert
SL03893,2026-08-03 07:47:00,DEV347,engineering,ci_cd_alert
SL03853,2026-08-03 07:48:00,DEV130,engineering,deployment_alert
SL04874,2026-08-03 07:50:00,DEV416,dev-team,message
SL04130,2026-08-03 07:51:00,DEV327,dev-team,mention
SL04347,2026-08-03 07:52:00,DEV366,project-cognistream,ci_cd_alert
SL02611,2026-08-03 07:53:00,DEV410,frontend,deployment_alert
SL01397,2026-08-03 07:59:00,DEV026,engineering,ci_cd_alert
SL02190,2026-08-03 07:59:00,DEV115,project-cognistream,code_review_request
SL04490,2026-08-03 08:06:00,DEV089,frontend,message
SL02732,2026-08-03 08:14:00,DEV398,project-cognistream,ci_cd_alert
SL04074,2026-08-03 08:15:00,DEV449,project-cognistream,ci_cd_alert
SL04415,2026-08-03 08:17:00,DEV358,project-cognistream,mention
SL03300,2026-08-03 08:21:00,DEV318,dev-team,deployment_alert
SL00840,2026-08-03 08:24:00,DEV290,dev-team,code_review_request
SL03019,2026-08-03 08:26:00,DEV372,project-cognistream,code_review_request
SL04720,2026-08-03 08:37:00,DEV411,frontend,ci_cd_alert
SL02783,2026-08-03 08:42:00,DEV041,backend,code_review_request
SL02231,2026-08-03 08:44:00,DEV206,frontend,ci_cd_alert
SL01711,2026-08-03 08:53:00,DEV218,data-team,message
SL00767,2026-08-03 08:54:00,DEV373,project-cognistream,ci_cd_alert
SL01766,2026-08-03 09:02:00,DEV147,data-team,deployment_alert
SL04186,2026-08-03 09:05:00,DEV235,frontend,mention
SL01519,2026-08-03 09:09:00,DEV331,project-cognistream,code_review_request
SL03432,2026-08-03 09:09:00,DEV388,frontend,deployment_alert
SL02676,2026-08-03 09:12:00,DEV144,dev-team,message
SL01396,2026-08-03 09:24:00,DEV091,project-cognistream,mention
SL01485,2026-08-03 09:31:00,DEV035,dev-team,mention
SL03952,2026-08-03 09:31:00,DEV248,dev-team,mention
SL01441,2026-08-03 09:38:00,DEV061,backend,deployment_alert
SL02475,2026-08-03 09:38:00,DEV274,engineering,code_review_request
SL03984,2026-08-03 09:45:00,DEV447,data-team,message
SL04745,2026-08-03 09:50:00,DEV258,frontend,message
SL01523,2026-08-03 09:51:00,DEV162,data-team,mention
SL01887,2026-08-03 09:57:00,DEV067,data-team,message
SL03187,2026-08-03 09:59:00,DEV195,data-team,message
SL00466,2026-08-03 10:00:00,DEV442,data-team,code_review_request
SL04178,2026-08-03 10:09:00,DEV490,dev-team,ci_cd_alert
SL01215,2026-08-03 10:10:00,DEV263,dev-team,message
